contigName	contigLen	totalAvgDepth	mapped.ERR2597538.sort.bam	mapped.ERR2597538.sort.bam-var
70243	1273	4.10419	4.10419	13.9722
70244	1273	4.17453	4.17453	4.08896
70245	1273	3.13001	3.13001	1.69787
70246	1273	3.36509	3.36509	1.75606
70247	1273	2.65093	2.65093	0.78891
70248	1273	5.29742	5.29742	3.23766
70249	1273	3.33304	3.33304	1.85334
70250	1273	2.91897	2.91897	1.64138
70251	1273	3.05788	3.05788	1.92981
70252	1273	2.78451	2.78451	3.18706
70253	1273	2.04987	2.04987	0.812141
70254	1273	3.19858	3.19858	1.97212
70255	1273	3.24844	3.24844	4.42397
70256	1273	2.75868	2.75868	1.61283
70257	1273	2.4862	2.4862	2.50848
70258	1273	2.45592	2.45592	1.00943
70259	1273	2.1309	2.1309	0.768054
70260	1273	2.87355	2.87355	1.24781
70261	1273	3.04007	3.04007	1.4984
70262	1272	103.306	103.306	78.1447
70263	1272	71.3832	71.3832	240.921
70264	1272	64.5695	64.5695	162.127
70265	1272	34.8084	34.8084	254.267
70266	1272	28.0882	28.0882	68.7817
70267	1272	18.9626	18.9626	30.9156
70268	1272	22.5053	22.5053	81.0798
70269	1272	38.1292	38.1292	282.378
70270	1272	18.4572	18.4572	16.9835
70271	1272	14.4982	14.4982	20.2288
70272	1272	16.1765	16.1765	17.0018
70273	1272	25.7193	25.7193	160.382
70274	1272	26.3574	26.3574	98.9898
70275	1272	14.2576	14.2576	11.0442
70276	1272	11.0339	11.0339	8.1059
70277	1272	13.4599	13.4599	27.4635
70278	1272	9.33333	9.33333	7.18766
70279	1272	9.87522	9.87522	11.3314
70280	1272	8.20499	8.20499	12.9375
70281	1272	11.0223	11.0223	43.9543
70282	1272	8.15865	8.15865	12.3084
70283	1272	9.48396	9.48485	14.1984
70284	1272	9.52585	9.52585	22.5671
70285	1272	6.0098	6.0098	3.23541
70286	1272	6.15686	6.15686	5.54894
70287	1272	6.81016	6.81016	4.3823
70288	1272	6.34403	6.34403	13.9975
70289	1272	6.73797	6.73797	5.55662
70290	1272	6.53654	6.53654	4.76451
70291	1272	8.81194	8.81194	16.9538
70292	1272	8.42157	8.42157	18.756
70293	1272	6.86988	6.86988	12.2275
70294	1272	6.08913	6.08913	2.62898
70295	1272	5.7139	5.7139	13.2071
70296	1272	5.57041	5.57041	4.74839
70297	1272	4.87522	4.87522	2.59282
70298	1272	6.14617	6.14617	5.38273
70299	1272	6.05169	6.05169	9.36211
70300	1272	11.4982	11.4982	83.6506
70301	1272	4.22103	4.22103	3.08937
70302	1272	5.3262	5.3262	5.34758
70303	1272	5.32531	5.32531	7.35258
70304	1272	4.32175	4.32175	6.2862
70305	1272	5.40107	5.40107	5.75514
70306	1272	4.23708	4.23708	3.09448
70307	1272	7.98752	7.98752	15.6234
70308	1272	6.0205	6.0205	5.87027
70309	1272	4.54724	4.54724	4.49598
70310	1272	4.0303	4.0303	2.18464
70311	1272	4.65686	4.65686	9.90444
70312	1272	4.20766	4.20766	3.24585
70313	1272	5.25758	5.25758	4.45727
70314	1272	5.76738	5.76738	5.90568
70315	1272	4.32709	4.32709	2.48255
70316	1272	4.33512	4.33512	3.29527
70317	1272	3.6016	3.6025	1.82757
70318	1272	3.67291	3.67291	1.56016
70319	1272	5.85472	5.85472	3.44452
70320	1272	3.9287	3.9287	2.9655
70321	1272	3.18449	3.18449	1.99894
70322	1272	3.50713	3.50713	2.58021
70323	1272	4.05793	4.05793	1.69601
70324	1272	3.45811	3.45811	0.915723
70325	1272	3.37077	3.37077	0.893633
70326	1272	3.13012	3.13012	1.63517
70327	1272	3.98307	3.98307	3.66161
70328	1272	3.85472	3.85472	2.02972
70329	1272	3.37255	3.37255	2.14474
70330	1272	2.90731	2.90731	1.39372
70331	1272	3.33868	3.33868	2.64522
70332	1272	3.00624	3.00624	0.898271
70333	1272	4.08913	4.08913	4.32564
70334	1272	3.40553	3.40553	2.17352
70335	1272	4.80927	4.80927	3.55323
70336	1272	3.47415	3.47415	1.65009
70337	1272	2.51604	2.51604	0.512229
70338	1272	3.86809	3.86809	5.94514
70339	1272	3.19964	3.19964	2.86108
70340	1272	4.85116	4.85116	2.36765
70341	1272	2.63636	2.63636	1.6589
70342	1272	3.64082	3.64082	2.47301
70343	1272	3.23886	3.23886	1.61997
70344	1272	3.26649	3.26649	3.18227
70345	1272	4.41355	4.41355	7.17584
70346	1272	3.41087	3.41087	1.08616
70347	1272	2.81105	2.81105	1.97317
70348	1272	3.28699	3.28699	2.61333
70349	1272	3.42513	3.42513	2.90296
70350	1272	2.77005	2.77005	1.82577
70351	1272	3.07219	3.07219	2.20798
70352	1272	2.70143	2.70143	2.31486
70353	1272	2.53119	2.53119	1.46958
70354	1272	2.32709	2.32709	1.33001
70355	1272	3.05615	3.05615	0.82736
70356	1272	3.86453	3.86453	3.20733
70357	1272	3.34314	3.34314	3.72959
70358	1272	2.37166	2.37166	2.37112
70359	1272	3.1328	3.1328	1.59074
70360	1272	3.95009	3.95009	2.3329
70361	1272	2.42157	2.42157	0.95772
70362	1272	5.4287	5.4287	6.40919
70363	1272	2.65062	2.65062	1.24982
70364	1272	3.8975	3.8975	1.33203
70365	1272	2.93048	2.93048	1.7793
70366	1272	3.68271	3.68271	1.94205
70367	1272	2.77718	2.77718	2.05022
70368	1272	1.52852	1.52852	1.86404
70369	1271	55.0268	55.0268	245.024
70370	1271	49.3506	49.3506	104.994
70371	1271	29.9911	29.9911	39.4392
70372	1271	37.8492	37.8501	151.149
70373	1271	31.3069	31.3069	44.4363
70374	1271	24.7038	24.7038	47.7872
70375	1271	19.6485	19.6485	91.9349
70376	1271	19.8448	19.8457	60.6983
70377	1271	19.1713	19.1722	23.0301
70378	1271	11.7921	11.7921	10.2648
70379	1271	10.8814	10.8814	14.7366
70380	1271	10.1151	10.1151	21.3697
70381	1271	8.45227	8.45227	8.46225
70382	1271	7.55308	7.55308	8.58845
70383	1271	7.2694	7.2694	9.44699
70384	1271	8.2694	8.2694	5.83987
70385	1271	6.99911	6.99911	7.07947
70386	1271	5.9554	5.9554	4.30159
70387	1271	8.67083	8.67083	12.7085
70388	1271	8.16682	8.16682	9.39627
70389	1271	6.02052	6.02052	10.4985
70390	1271	6.2917	6.2917	4.7836
70391	1271	5.82694	5.82694	3.47003
70392	1271	8.29795	8.29795	16.7076
70393	1271	7.4496	7.4496	11.9513
70394	1271	7.56557	7.56557	18.9244
70395	1271	6.19358	6.19358	4.38661
70396	1271	5.50758	5.50758	4.27338
70397	1271	5.01338	5.01338	4.05605
70398	1271	4.43979	4.43979	3.47872
70399	1271	4.2355	4.2355	1.97126
70400	1271	5.41392	5.41392	3.5446
70401	1271	3.86351	3.86351	1.39475
70402	1271	5.33363	5.33363	6.72968
70403	1271	5.46744	5.46744	8.80987
70404	1271	4.56557	4.56557	1.82628
70405	1271	3.80285	3.80285	5.11018
70406	1271	5.32649	5.32649	2.37188
70407	1271	4.71454	4.71454	2.95237
70408	1271	4.15522	4.15522	4.3866
70409	1271	4.23194	4.23194	11.6104
70410	1271	4.00892	4.00892	3.49097
70411	1271	3.92417	3.92417	1.69871
70412	1271	3.5058	3.5058	3.37339
70413	1271	5.67707	5.67707	4.35635
70414	1271	7.01606	7.01606	20.1176
70415	1271	5.05174	5.05174	6.39013
70416	1271	9.48617	9.48617	13.2429
70417	1271	3.80107	3.80107	2.86306
70418	1271	4.65656	4.65656	3.48106
70419	1271	3.30152	3.30152	2.02509
70420	1271	4.87868	4.87868	5.78347
70421	1271	3.42194	3.42194	2.32091
70422	1271	4.57806	4.57806	4.20484
70423	1271	3.55665	3.55754	1.69512
70424	1271	7.17038	7.17038	10.5522
70425	1271	4.562	4.562	1.93745
70426	1271	3.00624	3.00624	2.02406
70427	1271	5.18644	5.18644	2.35717
70428	1271	3.94291	3.94291	2.09315
70429	1271	3.37377	3.37377	1.96282
70430	1271	4.52988	4.52988	2.06183
70431	1271	5.79929	5.79929	10.2248
70432	1271	4.24442	4.24442	4.98132
70433	1271	3.68064	3.68064	1.38363
70434	1271	5.53613	5.53613	4.68468
70435	1271	5.14362	5.14362	3.45881
70436	1271	3.88314	3.88314	4.24617
70437	1271	3.49599	3.49688	2.85913
70438	1271	4.39786	4.39786	2.25943
70439	1271	3.28368	3.28368	1.30517
70440	1271	3.60303	3.60303	2.06996
70441	1271	2.89206	2.89206	0.9678
70442	1271	2.91882	2.91882	0.946085
70443	1271	3.44871	3.44871	5.5029
70444	1271	3.0107	3.0107	1.72132
70445	1271	3.47458	3.47458	3.46029
70446	1271	4.1231	4.1231	6.08667
70447	1271	2.99554	2.99554	2.11516
70448	1271	2.8992	2.8992	0.899642
70449	1271	3.26405	3.26405	2.11951
70450	1271	3.42908	3.42908	2.6166
70451	1271	4.97502	4.97502	2.52794
70452	1271	2.61106	2.61195	0.598392
70453	1271	3.91169	3.91169	2.85915
70454	1271	2.90187	2.90187	4.69931
70455	1271	3.64496	3.64496	3.01668
70456	1271	2.36574	2.36574	1.4036
70457	1271	2.79572	2.79572	0.937702
70458	1271	2.73238	2.73327	3.80819
70459	1271	2.33452	2.33452	1.23533
70460	1271	3.36574	3.36574	2.40005
70461	1271	2.24888	2.24888	1.34424
70462	1271	1.3595	1.36039	0.936071
70463	1270	84.1446	84.1446	177.686
70464	1270	26.65	26.65	40.646
70465	1270	32.3509	32.3509	223.922
70466	1270	25.1866	25.1866	77.4067
70467	1270	27.5768	27.5768	40.0316
70468	1270	18.6339	18.6339	75.2493
70469	1270	33.6098	33.6098	187.246
70470	1270	19.7411	19.7411	80.2118
70471	1270	17.1232	17.1232	138.932
70472	1270	22.6554	22.6554	139.961
70473	1270	19.7857	19.7857	588.111
70474	1270	11.4634	11.4634	40.3684
70475	1270	19.233	19.233	35.623
70476	1270	8.84911	8.84911	16.0513
70477	1270	11.1304	11.1304	20.3975
70478	1270	12.5786	12.5786	8.74271
70479	1270	7.50893	7.50893	3.4548
70480	1270	6.44911	6.44911	3.50231
70481	1270	8.24196	8.24196	18.1926
70482	1270	7.09643	7.09643	6.89684
70483	1270	5.775	5.775	6.43187
70484	1270	7.58661	7.58661	7.97465
70485	1270	4.91518	4.91518	2.81048
70486	1270	4.24911	4.24911	3.83689
70487	1270	4.85089	4.85089	3.15113
70488	1270	4.33304	4.33304	4.62986
70489	1270	6.65179	6.65179	10.5971
70490	1270	6.23125	6.23125	4.17077
70491	1270	6.26429	6.26429	5.96588
70492	1270	5.20625	5.20625	3.99764
70493	1270	4.34196	4.34196	1.92674
70494	1270	5.04018	5.04018	2.884
70495	1270	4.36786	4.36786	3.28906
70496	1270	4.29464	4.29464	2.38496
70497	1270	4.09375	4.09375	2.91435
70498	1270	5.04911	5.04911	3.78757
70499	1270	4.9375	4.9375	4.854
70500	1270	3.80357	3.80357	2.44216
70501	1270	6.05982	6.05982	8.05444
70502	1270	3.54018	3.54018	2.06451
70503	1270	3.94375	3.94375	2.0013
70504	1270	4.96696	4.96696	2.94707
70505	1270	4.20714	4.20714	1.73009
70506	1270	4.58304	4.58304	1.4444
70507	1270	4.35179	4.35179	3.30419
70508	1270	5.45446	5.45446	5.96213
70509	1270	5.39464	5.39464	3.94243
70510	1270	3.92679	3.92679	1.3512
70511	1270	6.04732	6.04732	4.96557
70512	1270	6.97054	6.97054	1.90173
70513	1270	5.49018	5.49018	4.88106
70514	1270	3.87232	3.87232	3.03018
70515	1270	4.64464	4.64464	1.74491
70516	1270	3.98929	3.98929	2.12676
70517	1270	3.49107	3.49107	1.12414
70518	1270	4.64286	4.64286	2.94472
70519	1270	3.55268	3.55268	1.27513
70520	1270	3.65982	3.65982	1.76889
70521	1270	4.36071	4.36071	1.51232
70522	1270	4.28036	4.28036	3.37263
70523	1270	3.85446	3.85446	3.15396
70524	1270	4.17768	4.17768	2.71639
70525	1270	3.40089	3.40089	1.63092
70526	1270	5.20179	5.20179	5.72687
70527	1270	3.99107	3.99107	5.59061
70528	1270	4.60357	4.60357	4.36102
70529	1270	3.32054	3.32054	2.18939
70530	1270	2.70179	2.70179	1.07275
70531	1270	3.25089	3.25089	2.56703
70532	1270	3.78304	3.78304	3.2603
70533	1270	3.55804	3.55804	6.63471
70534	1270	2.87321	2.87321	2.57015
70535	1270	3.75268	3.75268	3.86638
70536	1270	2.87143	2.87143	2.88245
70537	1270	2.59464	2.59464	2.50399
70538	1270	3.09375	3.09375	2.52829
70539	1270	3.36786	3.36786	4.70996
70540	1270	3.68393	3.68393	4.37902
70541	1270	2.99375	2.99375	1.91506
70542	1270	2.88214	2.88214	2.16841
70543	1270	2.73661	2.73661	1.96183
70544	1270	2.30804	2.30804	2.84783
70545	1270	3.33304	3.33304	1.90954
70546	1270	3.33304	3.33304	3.37873
70547	1270	2.15893	2.15893	0.979191
70548	1270	3.85	3.85	3.68793
70549	1270	3.8375	3.8375	4.60627
70550	1270	2.97679	2.97679	1.01466
70551	1270	2.075	2.075	1.99436
70552	1270	2.69107	2.69107	1.59706
70553	1270	2.30446	2.30446	0.658784
70554	1270	2.075	2.075	0.848707
70555	1270	2.09018	2.09018	2.62905
70556	1270	2.24286	2.24286	1.70503
70557	1269	44.05	44.05	68.8509
70558	1269	71.1189	71.1189	628.268
70559	1269	37.0241	37.0241	139.042
70560	1269	31.0447	31.0447	383.061
70561	1269	34.1716	34.1716	49.4981
70562	1269	37.7024	37.7024	599.072
70563	1269	15.6059	15.6059	19.1263
70564	1269	21.4915	21.4924	27.3181
70565	1269	9.16979	9.17069	6.6265
70566	1269	9.49508	9.49508	11.9658
70567	1269	6.99196	6.99196	6.43552
70568	1269	7.58624	7.58624	9.40201
70569	1269	6.71046	6.71046	5.3276
70570	1269	7.95264	7.95264	9.99691
70571	1269	7.06434	7.06434	6.87779
70572	1269	8.05719	8.05719	16.4458
70573	1269	7.81591	7.81591	14.3294
70574	1269	9.07149	9.07149	24.0933
70575	1269	5.58981	5.58981	2.05432
70576	1269	6.03217	6.03217	5.70559
70577	1269	7.75246	7.75246	10.6194
70578	1269	6.54781	6.54781	9.19785
70579	1269	5.96247	5.96247	10.3814
70580	1269	7.11886	7.11886	9.47511
70581	1269	5.74441	5.74441	7.31027
70582	1269	5.76318	5.76318	7.12372
70583	1269	8.76229	8.76229	6.42999
70584	1269	4.4647	4.4647	3.766
70585	1269	7.14924	7.14924	14.3524
70586	1269	8.73816	8.73816	12.0968
70587	1269	8.07596	8.07596	15.326
70588	1269	5.59786	5.59786	5.90612
70589	1269	5.53887	5.53887	7.45443
70590	1269	5.57641	5.57641	4.72203
70591	1269	5.4924	5.4924	5.66699
70592	1269	4.80071	4.80071	3.77511
70593	1269	4.32172	4.32172	1.8195
70594	1269	7.42985	7.42985	12.621
70595	1269	6.75514	6.75514	8.07416
70596	1269	4.69973	4.69973	7.53232
70597	1269	3.74888	3.74888	1.22758
70598	1269	5.34495	5.34495	4.28521
70599	1269	6.70509	6.70509	16.3424
70600	1269	5.97498	5.97587	4.72124
70601	1269	6.60679	6.60679	4.49103
70602	1269	5.62377	5.62377	5.85389
70603	1269	6.78731	6.78731	3.27137
70604	1269	4.03664	4.03753	4.44223
70605	1269	4.19392	4.19392	3.88991
70606	1269	3.93744	3.93744	1.99608
70607	1269	4.27793	4.27793	3.76438
70608	1269	7.03307	7.03307	9.22877
70609	1269	4.51117	4.51117	2.6544
70610	1269	3.58356	3.58356	1.38099
70611	1269	4.93387	4.93387	3.28183
70612	1269	4.38159	4.38159	2.08057
70613	1269	4.0134	4.0134	2.21895
70614	1269	3.20554	3.20554	3.20281
70615	1269	4.7882	4.7882	6.50695
70616	1269	4.10635	4.10635	2.13806
70617	1269	4.395	4.395	9.39491
70618	1269	5.36193	5.36193	4.00931
70619	1269	6.13226	6.13226	4.90201
70620	1269	3.46291	3.46291	1.87675
70621	1269	3.42538	3.42627	1.45765
70622	1269	4.2529	4.2529	3.66496
70623	1269	4.45487	4.45487	4.5666
70624	1269	3.87936	3.87936	1.94518
70625	1269	3.68275	3.68275	2.9073
70626	1269	4.74084	4.74084	3.75925
70627	1269	4.71582	4.71582	3.14281
70628	1269	3.91957	3.91957	3.82712
70629	1269	3.51385	3.51385	3.05328
70630	1269	4.15371	4.15371	2.81714
70631	1269	3.32976	3.32976	1.8205
70632	1269	5.55943	5.55943	7.38978
70633	1269	5.16979	5.16979	7.00513
70634	1269	3.72207	3.72207	2.60515
70635	1269	4.47453	4.47453	2.30683
70636	1269	3.70331	3.70331	1.41815
70637	1269	3.1555	3.1555	1.07061
70638	1269	3.96693	3.96693	4.05705
70639	1269	4.84093	4.84093	4.57756
70640	1269	5.20107	5.20107	6.88531
70641	1269	4.07328	4.07328	1.69767
70642	1269	3.44951	3.44951	1.31923
70643	1269	2.89097	2.89097	2.11337
70644	1269	4.48079	4.48079	14.4663
70645	1269	3.09026	3.09026	1.55805
70646	1269	3.18588	3.18588	1.97795
70647	1269	3.49151	3.49151	3.46126
70648	1269	4.00715	4.00715	1.93197
70649	1269	3.47453	3.47453	3.05458
70650	1269	5.7328	5.7328	29.6378
70651	1269	3.1546	3.1546	2.64779
70652	1269	2.9723	2.9723	1.07526
70653	1269	2.35746	2.35746	1.51611
70654	1269	3.25737	3.25737	2.16089
70655	1269	3.00268	3.00268	1.5948
70656	1269	2.8731	2.8731	1.20393
70657	1269	3.25022	3.25022	1.72625
70658	1269	2.52368	2.52368	1.68617
70659	1269	3.2672	3.2672	7.08863
70660	1269	3.22878	3.22878	1.81524
70661	1269	2.98838	2.98838	1.30308
70662	1269	1.67382	1.67382	1.04646
70663	1268	83.7907	83.7907	783.224
70664	1268	24.4079	24.4079	59.0546
70665	1268	14.0841	14.0841	10.4191
70666	1268	22.9007	22.9007	68.5016
70667	1268	14.0635	14.0635	6.64501
70668	1268	19.3837	19.3837	37.764
70669	1268	8.93918	8.93918	3.92288
70670	1268	21.771	21.771	76.7624
70671	1268	15.9857	15.9857	18.4546
70672	1268	13.5331	13.5331	39.3036
70673	1268	13.8828	13.8828	44.3448
70674	1268	6.91055	6.91055	8.23551
70675	1268	9.63238	9.63238	36.478
70676	1268	10.2576	10.2576	15.5737
70677	1268	8.62612	8.62612	13.0991
70678	1268	8.54115	8.54115	8.49207
70679	1268	9.66011	9.66011	20.2138
70680	1268	18.5966	18.5966	61.2775
70681	1268	6.7415	6.7415	12.7774
70682	1268	5.82469	5.82469	3.38554
70683	1268	5.60376	5.60376	16.2503
70684	1268	5.48122	5.48122	7.29905
70685	1268	4.77191	4.77191	4.92288
70686	1268	8.30769	8.30769	10.7772
70687	1268	5.5805	5.5805	4.21507
70688	1268	6.08497	6.08497	4.30343
70689	1268	5.62522	5.62522	5.70455
70690	1268	8.97227	8.97227	210.337
70691	1268	6.47227	6.47227	7.3918
70692	1268	5.50447	5.50447	8.57791
70693	1268	4.55188	4.55188	3.70145
70694	1268	4.87388	4.87388	4.54183
70695	1268	4.02415	4.02415	1.33961
70696	1268	4.2424	4.2424	4.30734
70697	1268	4.09928	4.09928	2.61949
70698	1268	6.47585	6.47585	28.2191
70699	1268	5.30948	5.30948	3.3849
70700	1268	5.86225	5.86225	3.04099
70701	1268	4.58408	4.58408	3.99964
70702	1268	5.1619	5.1619	5.12418
70703	1268	4.82558	4.82558	3.81109
70704	1268	5.32737	5.32737	13.1336
70705	1268	4.3059	4.3059	4.43992
70706	1268	5.43381	5.43381	6.80987
70707	1268	3.84973	3.84973	3.2701
70708	1268	4.44902	4.44902	3.27534
70709	1268	3.91503	3.91503	2.47888
70710	1268	5.04472	5.04472	3.61126
70711	1268	5.41592	5.41592	6.13396
70712	1268	3.82379	3.82379	1.35387
70713	1268	4.01878	4.01878	2.77404
70714	1268	6.03131	6.03131	7.72239
70715	1268	3.64311	3.64311	1.99874
70716	1268	3.84436	3.84436	1.4959
70717	1268	5.05098	5.05098	7.59364
70718	1268	4.07603	4.07603	1.40245
70719	1268	3.85152	3.85152	2.18384
70720	1268	3.96512	3.96512	1.43568
70721	1268	4.49374	4.49374	4.81061
70722	1268	3.28801	3.28801	1.62332
70723	1268	3.95886	3.95886	5.23914
70724	1268	3.68515	3.68515	1.60535
70725	1268	2.71735	2.71735	1.29694
70726	1268	3.84079	3.84079	3.84214
70727	1268	3.16279	3.16279	2.64314
70728	1268	4.84347	4.84347	5.91195
70729	1268	4.12612	4.12612	7.58392
70730	1268	2.92129	2.92129	1.8255
70731	1268	4.19589	4.19589	3.97145
70732	1268	3.09034	3.09034	3.69369
70733	1268	2.72987	2.72987	1.23046
70734	1268	3.51521	3.51521	1.38875
70735	1268	3.20662	3.20662	1.54813
70736	1268	3.94186	3.94186	2.42723
70737	1268	3.67352	3.67352	1.63278
70738	1268	4.00179	4.00179	7.02775
70739	1268	3.02683	3.02683	1.46214
70740	1268	4.31664	4.31664	3.19422
70741	1268	3.14401	3.14401	1.554
70742	1268	3.08766	3.08766	2.45426
70743	1268	3.18962	3.18962	1.18157
70744	1268	3.01878	3.01878	1.69616
70745	1268	2.31127	2.31127	1.14384
70746	1268	3.49553	3.49553	1.32094
70747	1268	3.27191	3.27191	2.40765
70748	1268	3.7585	3.7585	1.85927
70749	1268	3.25492	3.25492	2.26531
70750	1268	2.01163	2.01163	0.441219
70751	1268	2.85152	2.85152	0.790827
70752	1268	3.47585	3.47585	2.55939
70753	1268	2.42576	2.42576	0.692336
70754	1268	2.76923	2.76923	0.795402
70755	1268	3.32826	3.32826	2.29411
70756	1268	3.17979	3.17979	1.52628
70757	1268	2.40161	2.40161	1.21099
70758	1268	2.37657	2.37657	0.743483
70759	1268	1.75492	1.75492	0.768884
70760	1268	2.66995	2.66995	2.04585
70761	1268	1.97406	1.97406	1.75314
70762	1267	55.504	55.504	377.549
70763	1267	28.4861	28.4861	49.1514
70764	1267	36.0224	36.0224	51.8983
70765	1267	26.8201	26.8201	537.07
70766	1267	24.581	24.5819	47.5928
70767	1267	29.4852	29.4852	47.327
70768	1267	19.4038	19.4038	63.8449
70769	1267	29.957	29.957	40.0334
70770	1267	29.9964	29.9964	55.5699
70771	1267	26.7386	26.7386	269.954
70772	1267	13.0654	13.0654	15.382
70773	1267	18.0922	18.0922	25.8741
70774	1267	20.8021	20.8021	241.98
70775	1267	18.2292	18.2292	44.3398
70776	1267	19.4082	19.4082	7.4282
70777	1267	20.4163	20.4163	236.959
70778	1267	13.9794	13.9794	26.7979
70779	1267	7.24888	7.24888	9.23016
70780	1267	7.97583	7.97583	3.71533
70781	1267	7.8496	7.8496	6.28021
70782	1267	7.735	7.735	7.88311
70783	1267	9.70636	9.70636	5.0266
70784	1267	9.03939	9.03939	16.2333
70785	1267	7.21576	7.21576	5.12455
70786	1267	6.90868	6.90868	11.8285
70787	1267	7.34557	7.34557	12.5615
70788	1267	6.66607	6.66607	4.43586
70789	1267	7.90421	7.90421	9.55083
70790	1267	5.84154	5.84154	5.23745
70791	1267	6.41629	6.41629	13.2092
70792	1267	5.09132	5.09132	4.98626
70793	1267	8.61146	8.61146	24.7736
70794	1267	5.90152	5.90152	7.54048
70795	1267	7.6034	7.6034	5.38649
70796	1267	4.68935	4.68935	6.80216
70797	1267	5.28648	5.28648	6.59172
70798	1267	6.31423	6.31423	4.38773
70799	1267	4.46553	4.46553	4.67194
70800	1267	7.30349	7.30349	8.75456
70801	1267	9.25157	9.25157	16.6311
70802	1267	7.30349	7.30349	10.4141
70803	1267	7.01253	7.01253	4.95326
70804	1267	4.50313	4.50313	4.78607
70805	1267	6.57923	6.57923	6.81206
70806	1267	4.3214	4.3214	5.12152
70807	1267	4.85407	4.85407	5.24482
70808	1267	5.25067	5.25067	8.00522
70809	1267	4.7556	4.7556	7.37482
70810	1267	3.81289	3.81289	3.91569
70811	1267	6.2256	6.2256	5.47945
70812	1267	5.70904	5.70994	3.39248
70813	1267	5.01074	5.01074	4.18083
70814	1267	4.83975	4.84064	4.25954
70815	1267	4.44852	4.44852	3.53251
70816	1267	4.56312	4.56312	1.66023
70817	1267	4.04745	4.04745	1.97892
70818	1267	4.38496	4.38496	4.15815
70819	1267	3.9821	3.9821	1.69502
70820	1267	4.36616	4.36616	3.06205
70821	1267	4.07072	4.07072	3.29874
70822	1267	3.72695	3.72695	1.41193
70823	1267	4.74217	4.74217	3.42808
70824	1267	4.07431	4.07431	1.83407
70825	1267	4.52731	4.52731	3.40363
70826	1267	3.22739	3.22739	2.13284
70827	1267	5.26947	5.26947	2.44973
70828	1267	3.74306	3.74306	1.75918
70829	1267	4.10833	4.10833	2.87087
70830	1267	4.31692	4.31692	3.63783
70831	1267	4.3778	4.3778	4.97005
70832	1267	3.48702	3.48702	1.95973
70833	1267	3.70457	3.70457	1.84455
70834	1267	3.37869	3.37869	2.15307
70835	1267	3.55327	3.55327	4.38179
70836	1267	3.69919	3.69919	2.51337
70837	1267	6.18621	6.18621	6.70363
70838	1267	5.02417	5.02417	3.13827
70839	1267	3.06535	3.06535	1.74751
70840	1267	3.75649	3.75649	3.6109
70841	1267	3.31065	3.31065	1.8595
70842	1267	3.45658	3.45658	1.24116
70843	1267	3.74754	3.74754	4.66739
70844	1267	3.02417	3.02417	2.42684
70845	1267	2.80573	2.80573	3.8789
70846	1267	3.10385	3.10385	3.3333
70847	1267	2.76992	2.76992	2.9282
70848	1267	3.95345	3.95345	2.02471
70849	1267	3.69203	3.69203	3.27963
70850	1267	2.93823	2.93823	2.01859
70851	1267	5.29096	5.29185	4.30542
70852	1267	3.88183	3.88183	5.25489
70853	1267	2.16562	2.16562	1.27452
70854	1267	2.12713	2.12713	1.49098
70855	1267	2.63205	2.63205	1.52667
70856	1267	2.72247	2.72247	0.698896
70857	1267	2.46643	2.46643	1.27776
70858	1267	3.20233	3.20233	1.38377
70859	1267	2.17726	2.17816	0.696726
70860	1267	2.26141	2.26141	2.69325
70861	1267	3.09579	3.09579	2.22468
70862	1267	2.68666	2.68666	1.40174
70863	1267	2.88004	2.88004	1.93362
70864	1267	1.85855	1.85855	1.34556
70865	1267	3.19158	3.19158	2.55827
70866	1266	136.451	136.451	1657.07
70867	1266	69.9256	69.9256	85.0698
70868	1266	89.0224	89.0224	696.163
70869	1266	33.6738	33.6738	211.175
70870	1266	24.5376	24.5376	82.4679
70871	1266	41.5842	41.5842	55.9726
70872	1266	18.7814	18.7814	37.6061
70873	1266	22.2993	22.2993	23.1498
70874	1266	18.6711	18.6711	29.3133
70875	1266	18.9489	18.9489	26.3678
70876	1266	30.776	30.776	131.206
70877	1266	18.2894	18.2894	55.7611
70878	1266	17.2213	17.2213	16.7949
70879	1266	16.0681	16.0681	21.1146
70880	1266	12.0332	12.0332	9.70205
70881	1266	17.2814	17.2814	47.0185
70882	1266	10.1219	10.1219	24.8604
70883	1266	17.2482	17.2482	36.2227
70884	1266	10.7858	10.7858	5.89041
70885	1266	7.98656	7.98656	4.77917
70886	1266	7.49283	7.49283	5.12731
70887	1266	11.129	11.129	11.1152
70888	1266	11.0332	11.0332	126.001
70889	1266	5.98566	5.98656	5.41772
70890	1266	6.59319	6.59319	8.51777
70891	1266	7.13172	7.13172	5.77368
70892	1266	9.5224	9.5224	7.84255
70893	1266	10.1505	10.1505	10.519
70894	1266	5.90233	5.90233	4.32857
70895	1266	6.33333	6.33333	8.46641
70896	1266	5.01882	5.01882	4.82567
70897	1266	5.22043	5.22043	3.6572
70898	1266	4.80556	4.80556	10.8132
70899	1266	4.4319	4.4319	2.15948
70900	1266	6.11918	6.11918	11.5544
70901	1266	5.22491	5.22491	5.9987
70902	1266	4.7957	4.7957	2.88559
70903	1266	4.16129	4.16219	6.44092
70904	1266	3.97939	3.97939	3.94486
70905	1266	5.68369	5.68369	14.8406
70906	1266	4.50358	4.50358	1.89145
70907	1266	3.98387	3.98387	3.72889
70908	1266	5.35036	5.35036	3.56414
70909	1266	4.08423	4.08423	4.06824
